codigo,cpf,nome,nascimento,Descricao,estado-civil,cep,bairro,cidade,uf,fone,celular,email,data-pri,data-ult,limite,sexo,Nro-Compras,Idade
3205,14184792251,EDUARDO CASTRO ALBUQUERQUE DANTAS,2054-06-29,CLIENTE ATIVO,,34515690,CONJUNTO MORADA DA S,SABARA,MG,,35749447,eduardo_003205@sgasoft.com.br,1999-09-27,2024-07-25,500.0,Masculino,143,70
3206,28111531877,EDUARDO ALMEIDA SOUZA BONFIM,2071-05-05,CLIENTE ATIVO,,03450000,VILA SANTA CRUZ,SABARA,MG,2126727228,33977057037,eduardo_003206@sgasoft.com.br,1998-11-06,2024-10-11,300.0,Masculino,94,53
3218,90036334952,ANDRE NASCIMENTO MONTEIRO SANTANA,2045-04-21,CLIENTE ATIVO,,34505271,CENTRO,SABARA,MG,9196711929,34933940434,andre_003218@sgasoft.com.br,2008-03-05,2024-05-11,800.0,Masculino,65,79
3219,94063164551,VALENTINA COSTA CORREIA TEIXEIRA,1985-03-09,CLIENTE ATIVO,,34740000,BR,SABARA,MG,2121282922,34974444436,valentina_003219@sgasoft.com.br,2008-03-06,2024-11-12,1100.0,Feminino,93,39
3225,80921099231,BIANCA CAMPOS ANDRADE PECANHA,2060-11-26,CLIENTE ATIVO,,30230000,NOSSA SENHORA DE FAT,BELO HORIZONTE,MG,,30999497079,bianca_003225@sgasoft.com.br,1996-04-13,2024-07-25,800.0,Feminino,83,64
3228,03903298948,LEANDRO MARQUES SARAIVA LISBOA,2065-04-09,CLIENTE ATIVO,,34525120,VILA FRANCISCO DE MO,SABARA,MG,1116727718,39975959939,leandro_003228@sgasoft.com.br,1995-11-06,2024-11-07,300.0,Masculino,94,59
3229,07830927502,RAFAEL ROCHA VARGAS MARTINS,2067-07-07,CLIENTE ATIVO,,35300000,CABRAL,SABARA,MG,22222222,32900790992,rafael_003229@sgasoft.com.br,1996-03-06,2024-10-05,700.0,Masculino,112,57
3234,39865694565,RAFAELA BORGES LEAL BARBOSA,2068-04-27,CLIENTE ATIVO,,34505520,VILA ESPERANCA,SABARA,MG,1116718888,35999390990,rafaela_003234@sgasoft.com.br,1995-11-30,2024-08-31,0.0,Feminino,226,56
3237,52846892326,NATALIA FRANCO DIAS MENEZES,2059-11-01,CLIENTE ATIVO,,32042020,SAO GONCALO,CONTAGEM,MG,1111986181,32999934393,natalia_003237@sgasoft.com.br,1990-02-02,2024-08-31,0.0,Feminino,145,65
3238,56874632914,GABRIEL ALMEIDA DIAS PIRES,2070-04-16,CLIENTE ATIVO,,34515710,CONJUNTO MORADA DA S,SABARA,MG,1116791791,32947935745,gabriel_003238@sgasoft.com.br,1997-08-04,2024-11-30,700.0,Masculino,196,54
3239,61801361576,ENZO MARQUES MORAES PINHEIRO,2065-04-05,CLIENTE ATIVO,,31980000,SAO GABRIEL,BELO HORIZONTE,MG,69111191,31993731333,enzo_003239@sgasoft.com.br,1995-12-01,2024-04-29,400.0,Masculino,155,59
3242,83882569395,VINICIUS LISBOA MARQUES SAMPAIO,2073-01-09,CLIENTE ATIVO,,34505010,ROCA GRANDE,SABARA,MG,,30995054790,vinicius_003242@sgasoft.com.br,1995-09-30,2024-11-23,0.0,Masculino,321,52
3243,88809399986,DIEGO SOUSA MOREIRA LEAL,2071-05-06,CLIENTE ATIVO,,34525232,FRANCISCO DE MOURA,SABARA,MG,6166716696,30993409590,diego_003243@sgasoft.com.br,1996-04-25,2024-08-10,800.0,Masculino,166,53
3244,92836038500,GUSTAVO ARAUJO MARTINS SA,2070-03-05,CLIENTE ATIVO,,32110000,PARQUE RECREIO,CONTAGEM,MG,91828888,39907959547,gustavo_003244@sgasoft.com.br,1996-03-18,2024-08-07,0.0,Masculino,88,54
3246,01790597773,JOAQUIM CALDAS BRAGA ELIAS,2052-05-03,CLIENTE ATIVO,,31980000,SAO GABRIEL,BELO HORIZONTE,MG,6717996,,joaquim_003246@sgasoft.com.br,1995-12-22,2024-10-16,1000.0,Masculino,194,72
3249,82621693792,FELIPE BARBOSA CARDOSO MARQUES,2060-06-21,CLIENTE ATIVO,OUTROS,34515020,VILA MICHEL,SABARA,MG,2126726721,39993453339,felipe_003249@sgasoft.com.br,1996-02-17,2024-10-15,400.0,Masculino,139,64
3251,91675152900,NATALIA SILVEIRA CAVALCANTI NASCIMENTO,2070-08-19,CLIENTE ATIVO,,34505010,ROCA GRANDE,SABARA,MG,6711271,37900050350,natalia_003251@sgasoft.com.br,1998-03-13,2024-06-13,0.0,Feminino,53,54
3258,31565398050,GABRIELA FOGACA SANTIAGO PEIXOTO,2069-09-15,CLIENTE ATIVO,,34515660,MORADA DA SERRA,SABARA,MG,991281822,993344433,gabriela_003258@sgasoft.com.br,1997-12-09,2024-07-19,0.0,Feminino,136,55
3261,54546596812,CLARA LISBOA MARQUES SARAIVA,2059-11-22,CLIENTE ATIVO,,34515550,PADRE CHIQUINHO,SABARA,MG,,36976600447,clara_003261@sgasoft.com.br,1995-11-25,2024-06-07,400.0,Feminino,53,65
3263,63591065072,LEANDRO NOGUEIRA RIBEIRO SANTOS,2068-07-24,CLIENTE ATIVO,,33010120,MOREIRA,SANTA LUZIA,MG,2126972769,30975507305,leandro_003263@sgasoft.com.br,1996-07-05,2024-10-12,0.0,Masculino,165,56
3264,77528794600,LARISSA SANTOS JESUS CORREIA,2067-09-02,CLIENTE S/C,,34505010,MORADA DA SERRA,SABARA,MG,2126772119,,larissa_003264@sgasoft.com.br,1996-02-08,2024-02-09,300.0,Feminino,32,57
3265,81555524206,NATALIA VIEIRA FERREIRA LEAL,2070-11-02,CLIENTE ATIVO,,30110000,CENTRO,BELO HORIZONTE,MG,,39973795473,natalia_003265@sgasoft.com.br,1995-12-20,2024-06-08,500.0,Feminino,73,54
3269,09563461622,VALENTINA MELO MARTINS BONFIM,1983-09-25,CLIENTE ATIVO,,34525230,CORREGO DA ILHA,SABARA,MG,1116726388,37975074733,valentina_003269@sgasoft.com.br,2008-03-08,2024-07-29,300.0,Feminino,82,41
3273,26562499020,FELIPE GOMES LEAL RAMOS,1992-07-17,CLIENTE ATIVO,,34525650,ARRAIAL VELHO,SABARA,MG,2126891299,35995592425,felipe_003273@sgasoft.com.br,2008-03-08,2024-09-23,800.0,Masculino,33,32
3276,49443697785,LORENA COELHO PECANHA RIBEIRO,2064-02-28,CLIENTE ATIVO,,34545380,SANTO ANTONIO (ROCA,SABARA,MG,4146713186,37993449305,lorena_003276@sgasoft.com.br,1996-05-04,2024-07-10,1200.0,Feminino,91,60
3280,43365992626,BIANCA HORTA BARROS PINTO,2051-09-22,CLIENTE ATIVO,,31070010,NOVA VISTA,BELO HORIZONTE,MG,,32993290449,bianca_003280@sgasoft.com.br,1997-05-30,2024-10-11,3200.0,Feminino,127,73
3282,52319451706,MARCELO CUNHA MARQUES TEIXEIRA,1979-06-22,CLIENTE ATIVO,,34800000,VILA ZELINDA,CAETE,MG,88699936,30955940459,marcelo_003282@sgasoft.com.br,2008-03-10,2024-04-12,420.0,Masculino,41,45
3288,88272957396,BIANCA SANTANA PIRES LOPES,2069-01-27,CLIENTE ATIVO,OUTROS,34515520,CAMPO STO ANT.,SABARA,MG,,995557045,bianca_003288@sgasoft.com.br,1996-04-04,2024-10-16,0.0,Feminino,91,56
3291,01253165181,ISABELLA RIBEIRO OLIVEIRA GONCALVES,2050-01-22,CLIENTE ATIVO,OUTROS,34505010,CAMPO SANTO A.,SABARA,MG,2126712269,39443535,isabella_003291@sgasoft.com.br,1997-09-02,2024-10-15,600.0,Feminino,95,75
3292,15280895709,ANDRE PINHEIRO CORREIA PEREIRA,2070-08-11,CLIENTE ATIVO,,34505010,CAMPO STO ANTON,SABARA,MG,2126718889,34997445999,andre_003292@sgasoft.com.br,1996-03-23,2024-11-23,300.0,Masculino,111,54
3297,47226562740,OTAVIO RIBEIRO FRANCO BONFIM,2071-07-30,CLIENTE S/C,,35300000,SIDERURGICA,SABARA,MG,6711698,,otavio_003297@sgasoft.com.br,1996-01-20,2024-02-16,300.0,Masculino,24,53
3299,55270020912,FRANCISCO ROCHA FERREIRA LISBOA,2073-05-05,CLIENTE ATIVO,,34505150,SAO FRANCISCO,SABARA,MG,2126727872,30999797075,francisco_003299@sgasoft.com.br,2002-09-26,2024-10-26,900.0,Masculino,225,51
3305,77090353109,MARCELO CORREIA TEIXEIRA BRAGA,1995-02-07,CLIENTE ATIVO,,34525250,CORREGO DA ILHA,SABARA,MG,,33993509957,marcelo_003305@sgasoft.com.br,1996-07-06,2024-10-14,300.0,Masculino,119,29
3322,70951922270,CECILIA SOUZA CUNHA GONCALVES,2071-12-20,CLIENTE ATIVO,,34535630,CORREGO DA ILHA,SABARA,MG,9196797929,32993333433,cecilia_003322@sgasoft.com.br,1995-11-18,2024-07-23,900.0,Feminino,109,53
3328,16814329786,GABRIELA FERREIRA CAVALCANTI MOREIRA,2069-02-05,CLIENTE ATIVO,,35300000,CENTRO,SABARA,MG,1116721261,32994292454,gabriela_003328@sgasoft.com.br,1996-12-07,2024-11-23,0.0,Feminino,210,56
3329,11841068357,BERNARDO FREITAS MOREIRA OLIVEIRA,1989-09-28,CLIENTE ATIVO,,34800000,BOM SUCESSO,CAETE,MG,,36973306703,bernardo_003329@sgasoft.com.br,2008-03-10,2024-11-25,680.0,Masculino,74,35
3333,32661480536,MIGUEL NASCIMENTO SOUSA PECANHA,1980-02-03,CLIENTE ATIVO,,30850000,DOM BOSCO,BELO HORIZONTE,MG,,35995540595,miguel_003333@sgasoft.com.br,2008-03-10,2024-11-14,0.0,Masculino,344,45
3346,18614023332,ANTONIA MOREIRA MOURA CAMPOS,2069-11-14,CLIENTE ATIVO,,35300000,ESPLANADA,SABARA,MG,9196721769,32992454742,antonia_003346@sgasoft.com.br,1996-02-16,2024-11-29,1000.0,Feminino,205,55
3352,44576429833,ISABELLA FREITAS MELO GOMES,2068-06-24,CLIENTE ATIVO,,00000000,VILA DAS FLORES,CAETE,MG,9196616919,34939343940,isabella_003352@sgasoft.com.br,1996-04-08,2024-09-06,1200.0,Feminino,61,56
3357,76502196829,FRANCISCO MOURA ROCHA ANDRADE,2064-05-03,CLIENTE ATIVO,,34800000,EMBOABAS,CAETE,MG,986891988,,francisco_003357@sgasoft.com.br,1997-12-27,2024-11-18,780.0,Masculino,77,60
3362,11303627876,DANIEL GOMES CAVALCANTI NASCIMENTO,1991-07-01,CLIENTE ATIVO,,34505690,ALTO DO CABRAL,SABARA,MG,,36995933392,daniel_003362@sgasoft.com.br,2008-03-11,2024-11-12,0.0,Masculino,174,33
3369,51393852955,ALEXANDRE COELHO ARAUJO SANTIAGO,2061-09-10,CLIENTE ATIVO,,34525270,CORREGO DA ILHA,SABARA,MG,979961161,33999374353,alexandre_003369@sgasoft.com.br,1996-02-05,2024-11-12,1000.0,Masculino,140,63
3376,91283098121,JESSICA COSTA CASTRO MONTEIRO,1980-04-30,CLIENTE ATIVO,,34800000,BONSUCESSO,CAETE,MG,999279821,,jessica_003376@sgasoft.com.br,2008-03-12,2024-09-06,500.0,Feminino,19,44
3386,76074754357,RAFAELA RAMOS ABREU BEZERRA,2059-07-15,CLIENTE ATIVO,OUTROS,00000000,VISTA DA SERRA,CAETE,MG,,35977597575,rafaela_003386@sgasoft.com.br,2001-12-12,2024-05-25,480.0,Feminino,14,65
3394,20991620003,PAULO XAVIER NOGUEIRA TEIXEIRA,1984-12-08,CLIENTE ATIVO,,33900210,SANTA FE (JUSTINOPOL,RIBEIRAO DAS NEVES,MG,1116791191,,paulo_003394@sgasoft.com.br,2008-03-14,2024-10-30,300.0,Masculino,9,40
3402,75908595837,GUILHERME CASTRO RODRIGUES PINHEIRO,2067-02-25,CLIENTE ATIVO,,34505010,CENTRO,SABARA,MG,6711788,39999349705,guilherme_003402@sgasoft.com.br,1995-12-12,2024-07-09,300.0,Masculino,42,57
3404,84962054015,PATRICIA SANTIAGO FERNANDES BARROS,2068-01-05,CLIENTE ATIVO,,34575010,ROSARIO,SABARA,MG,9196799992,37979033597,patricia_003404@sgasoft.com.br,1996-07-23,2024-09-14,0.0,Feminino,66,57
3416,86662658502,MIGUEL VARGAS SANTOS ALMEIDA,2068-04-13,CLIENTE ATIVO,,34505010,PACIENCIA,SABARA,MG,987616196,35954544537,miguel_003416@sgasoft.com.br,1997-12-12,2024-11-18,0.0,Masculino,137,56
3421,17697325519,PAULO SA ANDRADE ALBUQUERQUE,1975-02-14,CLIENTE ATIVO,,34505010,VILA MICHEL,SABARA,MG,1116721876,37922775222,paulo_003421@sgasoft.com.br,1996-07-12,2024-07-20,0.0,Masculino,94,49
3428,58587550624,WANDERSON OLIVEIRA ANDRADE MARQUES,2064-03-28,CLIENTE ATIVO,,34505480,CENTRO,SABARA,MG,,35990490530,wanderson_003428@sgasoft.com.br,1995-11-29,2024-12-02,900.0,Masculino,178,60
3435,98577796892,GUSTAVO BORGES SILVA BEZERRA,2053-01-18,CLIENTE ATIVO,DIVORCIADO,33110000,CONJUNTO CRISTINA (S,SANTA LUZIA,MG,,975554555,gustavo_003435@sgasoft.com.br,1997-03-08,2024-08-01,300.0,Masculino,54,72
3437,17521165004,MARCELO FREITAS ALVES BEZERRA,1992-06-15,CLIENTE ATIVO,,34600000,NOSSA SENHORA DE FAT,SABARA,MG,999697629,,marcelo_003437@sgasoft.com.br,2008-03-15,2024-08-26,684.0,Masculino,56,32
3445,00277390311,GABRIELA QUEIROZ COELHO ALMEIDA,2052-09-26,CLIENTE ATIVO,,32042020,SAO GONCALO,CONTAGEM,MG,7176711812,,gabriela_003445@sgasoft.com.br,1996-02-05,2024-10-14,300.0,Feminino,41,72
3448,23258598193,ELISA MORAES GOMES PINHEIRO,,CLIENTE INTERNO,,34565900,SOBRADINHO,SABARA,MG,7777777777,,elisa_003448@sgasoft.com.br,1997-10-30,2024-11-29,0.0,Feminino,521,0
3455,63138724361,LAURA CAMPOS MOREIRA LOPES,2066-10-23,CLIENTE ATIVO,,33840000,ROSANEVES,RIBEIRAO DAS NEVES,MG,6812988,,laura_003455@sgasoft.com.br,1998-04-11,2024-09-06,400.0,Feminino,40,58
3464,12182429654,BRUNA BEZERRA PINHEIRO MONTEIRO,2073-08-18,CLIENTE ATIVO,OUTROS,34515730,ALTO DO FIDALGO,SABARA,MG,,39999200439,bruna_003464@sgasoft.com.br,2008-03-19,2024-07-25,850.0,Feminino,37,51
3468,39190366034,MARIA SIQUEIRA BARROS MIRANDA,2060-04-18,CLIENTE ATIVO,,34505550,CENTRO,SABARA,MG,999987187,,maria_003468@sgasoft.com.br,2008-03-19,2024-09-14,700.0,Feminino,91,64
3477,46817790166,PAULO PINTO MORAES COSTA,2069-02-17,CLIENTE ATIVO,,34515470,SIDERURGICA,SABARA,MG,7176777687,30997790737,paulo_003477@sgasoft.com.br,1996-02-14,2024-08-17,300.0,Masculino,88,55
3478,50844529729,FERNANDO FRANCO PEIXOTO DUARTE,2073-07-07,CLIENTE ATIVO,CASADO,34525080,VILA FRANCISCO DE MO,SABARA,MG,,34990045434,fernando_003478@sgasoft.com.br,1996-04-27,2024-09-02,900.0,Masculino,51,51
3479,54861258367,EMANUEL VARGAS ALMEIDA FERNANDES,2071-09-07,CLIENTE ATIVO,OUTROS,35660050,CENTRO,PARA DE MINAS,MG,986796997,,emanuel_003479@sgasoft.com.br,2008-03-19,2024-09-17,0.0,Masculino,37,53
3490,22769322877,DIEGO ABREU NASCIMENTO XAVIER,2070-02-16,CLIENTE ATIVO,,32113030,SAO JOAQUIM,CONTAGEM,MG,98191166,,diego_003490@sgasoft.com.br,1996-04-06,2024-11-09,0.0,Masculino,112,54
3495,54705099826,BENJAMIN RAMOS CAVALCANTI ROCHA,2058-03-13,CLIENTE ATIVO,,34505010,FOGO APAGOU,SABARA,MG,7176716616,34995950030,benjamin_003495@sgasoft.com.br,1997-02-22,2024-07-04,400.0,Masculino,79,66
3499,47440224132,CAUA LOPES SILVEIRA SOUZA,2061-03-02,CLIENTE ATIVO,,32110000,PARQUE RECREIO,CONTAGEM,MG,7176742761,30955770074,caua_003499@sgasoft.com.br,1996-06-22,2024-11-05,990.0,Masculino,197,63
3505,83403620700,JULIA MARTINS ALBUQUERQUE SIQUEIRA,2057-07-28,CLIENTE ATIVO,,34505340,CENTRO,SABARA,MG,7176712176,,julia_003505@sgasoft.com.br,1995-12-24,2024-11-07,800.0,Feminino,98,67
3511,19466127314,JOAO CUNHA ALMEIDA FONSECA,2049-09-15,CLIENTE ATIVO,,00000000,PEDRA BRANCA,CAETE,MG,,,joao_003511@sgasoft.com.br,1996-03-16,2024-08-10,300.0,Masculino,23,75
3534,33070869106,EMANUEL SILVA BARROS QUEIROZ,2059-05-30,CLIENTE ATIVO,,30670000,CASTANHEIRA II VALE,BELO HORIZONTE,MG,992717818,,emanuel_003534@sgasoft.com.br,1996-01-29,2024-05-09,300.0,Masculino,143,65
3549,28987961079,LAURA ELIAS SILVA PECANHA,2072-06-23,CLIENTE ATIVO,,34505630,CENTRO,SABARA,MG,996978992,39999453397,laura_003549@sgasoft.com.br,1996-12-23,2024-03-12,400.0,Feminino,51,52
3550,22904600604,LARA MOURA LIMA OLIVEIRA,2073-09-07,CLIENTE ATIVO,,34505200,VILA ESPERANCA,SABARA,MG,,30973570473,lara_003550@sgasoft.com.br,1995-12-01,2024-11-12,350.0,Feminino,50,51
3552,24604394156,RAFAELA SOUSA CAVALCANTI SARAIVA,2073-07-28,CLIENTE ATIVO,OUTROS,34505680,ALTO DO CABRAL,SABARA,MG,2126711821,37994907434,rafaela_003552@sgasoft.com.br,1996-08-10,2024-09-20,0.0,Feminino,59,51
3554,43668763372,CAMILA CALDAS ALVES VIEIRA,2051-09-25,CLIENTE ATIVO,OUTROS,34515390,ESPLANADA,SABARA,MG,2126716779,37905473337,camila_003554@sgasoft.com.br,1996-02-24,2024-05-11,0.0,Feminino,67,73
3555,47685592983,ANA LOPES MENEZES ROCHA,2056-05-25,CLIENTE ATIVO,,34505010,SAO FRANCISCO,SABARA,MG,2126712979,35945404504,ana_003555@sgasoft.com.br,1995-12-01,2024-07-11,0.0,Feminino,194,68
3556,52612231560,ARTHUR MIRANDA CASTRO NASCIMENTO,2068-07-08,CLIENTE ATIVO,,00000000,VILA DAS FLORES,CAETE,MG,992869822,,arthur_003556@sgasoft.com.br,1996-04-09,2024-11-23,300.0,Masculino,35,56
3561,83648998560,LAURA PIRES JESUS PINHEIRO,2074-01-21,CLIENTE ATIVO,,34535101,PACIENCIA,SABARA,MG,,39999395957,laura_003561@sgasoft.com.br,1995-12-02,2024-08-06,0.0,Feminino,296,51
3562,88575638122,EMANUEL ALVES MORAES PINHEIRO,2058-10-23,CLIENTE ATIVO,,35300000,POMPEU,SABARA,MG,,,emanuel_003562@sgasoft.com.br,1997-03-07,2024-09-28,0.0,Masculino,51,66
3564,06539107382,ALEXANDRE MONTEIRO BORGES DUARTE,2073-05-02,CLIENTE ATIVO,,34515690,MORADA DA SERRA,SABARA,MG,2126771767,30944077907,alexandre_003564@sgasoft.com.br,1997-01-28,2024-12-04,0.0,Masculino,363,51
3577,72581739002,RODRIGO BONFIM ABREU SA,2049-06-26,CLIENTE ATIVO,,34505010,ADELMOLANDIA,SABARA,MG,92266112,30995795404,rodrigo_003577@sgasoft.com.br,1995-12-23,2024-08-27,600.0,Masculino,114,75
3580,97253631323,RAFAEL PECANHA MOURA ELIAS,2073-01-11,CLIENTE INTERNO,OUTROS,30000000,PADRE CHIQUINHO,SABARA,MG,2126792622,33993033000,rafael_003580@sgasoft.com.br,1997-06-13,2024-11-28,0.0,Masculino,350,52
3585,29198308300,MURILO FERNANDES BEZERRA ABREU,2056-06-05,CLIENTE ATIVO,,31370000,GARCAS,BELO HORIZONTE,MG,2126721182,35993093433,murilo_003585@sgasoft.com.br,1996-04-10,2024-05-03,550.0,Masculino,96,68
3592,79188534588,BARBARA FONSECA SANTANA MENDES,2071-06-25,CLIENTE ATIVO,,34545250,SANTO ANTONIO (ROCA,SABARA,MG,,34990557303,barbara_003592@sgasoft.com.br,1996-01-13,2024-04-04,0.0,Feminino,90,53
3594,88132903730,JESSICA MONTEIRO CAMPOS DANTAS,2053-09-03,CLIENTE ATIVO,,34505010,ROSARIO,SABARA,MG,,30999703900,jessica_003594@sgasoft.com.br,1995-12-14,2024-09-20,700.0,Feminino,165,71
3619,47764600253,OLIVIA SAMPAIO VIEIRA QUEIROZ,2070-08-04,LIGA€AO TELEFONICA,,34515170,SIDERURGICA,SABARA,MG,1116712221,,olivia_003619@sgasoft.com.br,1996-04-27,2024-02-01,300.0,Feminino,27,54
3632,23616243033,THIAGO ALMEIDA SOUSA SANTIAGO,2069-12-15,CLIENTE ATIVO,,34800000,PEDRA BRANCA,CAETE,MG,1116919111,30920705550,thiago_003632@sgasoft.com.br,1996-03-22,2024-10-16,1600.0,Masculino,154,55
3657,90192219731,RICARDO ALVES ABREU CAMPOS,2066-02-15,CLIENTE ATIVO,,30550000,SALGADO FILHO,BELO HORIZONTE,MG,,977077470,ricardo_003657@sgasoft.com.br,1995-12-05,2024-10-28,0.0,Masculino,80,58
3672,23751411801,ELOA ABREU LOPES RIBEIRO,2054-06-29,CLIENTE ATIVO,,34518040,POMPEU,SABARA,MG,2126716229,31997931750,eloa_003672@sgasoft.com.br,1996-12-06,2024-10-09,1000.0,Feminino,149,70
3674,32715980965,FERNANDA CARDOSO ALMEIDA COSTA,2073-09-17,CLIENTE ATIVO,CASADO,34515070,VILA SANTA CRUZ,SABARA,MG,96897266,37999744749,fernanda_003674@sgasoft.com.br,1995-11-30,2024-11-21,500.0,Feminino,111,51
3684,95786314995,JULIA MORAES NASCIMENTO PIRES,1976-03-13,CLIENTE ATIVO,,34505010,CENTRO,SABARA,MG,66666666,34997599493,julia_003684@sgasoft.com.br,1996-05-11,2024-10-05,0.0,Feminino,169,48
3688,22784251373,PEDRO ALMEIDA SANTANA MENEZES,2074-01-26,CLIENTE ATIVO,,33900210,SANTA FE (JUSTINOPOL,RIBEIRAO DAS NEVES,MG,7176787679,34997457459,pedro_003688@sgasoft.com.br,1999-02-06,2024-11-23,300.0,Masculino,58,51
3705,72262480770,BERNARDO PIRES MELO FREITAS,2073-04-26,CLIENTE ATIVO,,31370000,GARCAS,BELO HORIZONTE,MG,6169222264,32994293097,bernardo_003705@sgasoft.com.br,1997-08-16,2024-11-22,1100.0,Masculino,128,51
3709,90260328030,ANDRE JESUS CARVALHO FONSECA,2071-06-21,CLIENTE ATIVO,,34525060,CENTRO,SABARA,MG,,30903730030,andre_003709@sgasoft.com.br,1996-01-08,2024-10-05,600.0,Masculino,90,53
3722,31883098211,NATALIA DIAS GONCALVES RAMOS,1976-07-28,CLIENTE ATIVO,CASADO,34505160,M SAO FRANCISCO,SABARA,MG,8186727811,34955050343,natalia_003722@sgasoft.com.br,1996-07-12,2024-08-10,0.0,Feminino,206,48
3726,58891926639,MIRELLA FOGACA JESUS ALMEIDA,2049-11-18,CLIENTE ATIVO,,00000000,PEDRA BRANCA,CAETE,MG,8186912882,,mirella_003726@sgasoft.com.br,1997-02-13,2024-10-07,680.0,Feminino,82,75
3735,17735620020,MARIANA CAMPOS DUARTE SANTIAGO,2064-06-28,CLIENTE ATIVO,,34505150,VILA ESPERANCA,SABARA,MG,,36994339757,mariana_003735@sgasoft.com.br,1995-12-01,2024-09-04,800.0,Feminino,298,60
3736,12762360692,LEANDRO SANTANA MONTEIRO PINHEIRO,2071-12-14,CLIENTE S/C,,35660050,CENTRO,PARA DE MINAS,MG,,,leandro_003736@sgasoft.com.br,1995-12-23,2024-02-03,300.0,Masculino,27,53
3741,43798027528,LORENZO MONTEIRO BONFIM PINHEIRO,2055-03-23,CLIENTE ATIVO,,34515260,NOSSA SENHORA DO E,SABARA,MG,,34999055433,lorenzo_003741@sgasoft.com.br,1996-12-24,2024-05-31,300.0,Masculino,40,69
3743,52752596707,HELENA. MOURA FONSECA MIRANDA,2073-06-21,CLIENTE ATIVO,,34535100,PACIENCIA,SABARA,MG,,32907332000,helena._003743@sgasoft.com.br,1996-07-04,2024-11-30,650.0,Feminino,43,51
3744,66779225371,RAFAEL FRANCO LIMA MORAES,2065-10-28,CLIENTE ATIVO,,30000000,PACIENCIA,SABARA,MG,7176716627,39997573544,rafael_003744@sgasoft.com.br,1997-01-09,2024-06-08,300.0,Masculino,41,59
3747,89761423140,ELOA CALDAS MELO PINTO,2060-07-22,CLIENTE ATIVO,,30110000,CENTRO,BELO HORIZONTE,MG,29871678,30997955944,eloa_003747@sgasoft.com.br,1998-03-23,2024-09-28,300.0,Feminino,47,64
3749,98615992312,CAUA ANDRADE LISBOA JESUS,1976-09-27,CARTA SPC,,34505010,MORADA DA SERRA,SABARA,MG,,39997979505,caua_003749@sgasoft.com.br,1996-07-11,2024-10-11,0.0,Masculino,63,48
3755,08392995597,LEONARDO LOPES ALMEIDA GOMES,2071-04-16,CLIENTE ATIVO,OUTROS,00000000,PEDRA BRANCA,CAETE,MG,2126212271,35995975959,leonardo_003755@sgasoft.com.br,1997-04-28,2024-12-02,350.0,Masculino,59,53
3757,16357464775,SOPHIA OLIVEIRA CASTRO COSTA,2061-03-05,CLIENTE ATIVO,OUTROS,00000000,VILA DAS FLORES,CAETE,MG,2126912999,34994374097,sophia_003757@sgasoft.com.br,1997-02-24,2024-10-17,385.0,Feminino,55,63
3760,39238662592,TAINA ALBUQUERQUE CAVALCANTI MENEZES,2061-06-11,CLIENTE ATIVO,,34505680,ALTO DO CABRAL,SABARA,MG,2129999726,36973735533,taina_003760@sgasoft.com.br,1996-04-02,2024-04-05,600.0,Feminino,81,63
3762,48282031763,AMANDA OLIVEIRA CALDAS QUEIROZ,2071-07-21,CLIENTE ATIVO,OUTROS,30000000,CAMPO STO ANTON,SABARA,MG,1116787811,31994174117,amanda_003762@sgasoft.com.br,1999-05-18,2024-08-24,350.0,Feminino,39,53
3771,97226736101,JACKSON FERNANDES DIAS MELO,2047-07-31,CLIENTE ATIVO,,34590200,NACOES UNIDAS,SABARA,MG,1116728272,,jackson_003771@sgasoft.com.br,2000-03-21,2024-06-05,300.0,Masculino,9,77
3779,34812677700,OTAVIO NASCIMENTO MONTEIRO SANTANA,2067-10-18,CLIENTE ATIVO,,31980000,SAO GABRIEL,BELO HORIZONTE,MG,1116212917,37999555947,otavio_003779@sgasoft.com.br,1996-04-08,2024-09-13,1200.0,Masculino,68,57
3788,83766371002,FERNANDA FONSECA PEIXOTO SILVEIRA,2073-07-04,CLIENTE ATIVO,OUTROS,33840000,ROSANEVES,RIBEIRAO DAS NEVES,MG,,999339307,fernanda_003788@sgasoft.com.br,1996-01-13,2024-08-29,400.0,Feminino,62,51
3792,10764209400,JULIA COELHO RODRIGUES MORAES,2069-04-21,CLIENTE ATIVO,,34525600,ADELMOLANDIA,SABARA,MG,,39997373300,julia_003792@sgasoft.com.br,1996-03-04,2024-10-26,0.0,Feminino,156,55
3794,29729778663,AMANDA BORGES SA COSTA,1976-12-30,CLIENTE ATIVO,,34525080,FRANCISCO DE MOURA,SABARA,MG,6166712291,37997470773,amanda_003794@sgasoft.com.br,1995-12-24,2024-07-19,500.0,Feminino,106,48
3804,82690102510,LEANDRO PECANHA MONTEIRO MOREIRA,2062-10-24,CLIENTE ATIVO,,34515550,PADRE CHIQUINHO,SABARA,MG,6726121,30997393002,leandro_003804@sgasoft.com.br,1996-06-22,2024-03-16,900.0,Masculino,151,62
3808,00231574029,LUIZA FONSECA CUNHA LIMA,2051-11-11,CLIENTE ATIVO,,34505010,CENTRO,SABARA,MG,1116711191,,luiza_003808@sgasoft.com.br,1995-11-25,2024-06-05,300.0,Feminino,72,73
